Test_Repo,Prompt_ID,Repeat_Num,Total_Patch_Num,Compilable_Patch_Num,Plausible_Patch_Num,Average_Response_Time,Average_Confidence,Average_Identify_Accuracy,Average_Pass_Rate,Prompt
-1,1
berry-5,4,1,1,0,0,8.14179515838623,1.0,0.0,0.0,0,0
berry-5,4,1,1,0,0,9.576987028121948,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,6.941190481185913,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,7.725545167922974,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,11.434460401535034,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,7.601049900054932,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,8.036943912506104,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,9.349991083145142,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,9.989519119262695,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,7.177036762237549,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,12.18282413482666,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,15.731168031692505,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,7.3012855052948,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,17.697059154510498,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,9.333362579345703,1.0,0.0,0.0,0,2
berry-5,4,1,1,0,0,7.465613842010498,1.0,0.0,0.0,0,2
cpp_peglib-4,4,1,1,1,0,6.546170949935913,1.0,0.0,0.0,0,0
cpp_peglib-4,4,1,1,1,0,7.01427698135376,1.0,0.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,6.752967357635498,1.0,0.0,0.0,0,3
-1,0
cppcheck-8,4,1,1,1,0,5.427973747253418,1.0,0.0,0.9880952380952381,0.9880952380952381,1
cppcheck-8,4,1,1,1,0,6.822612285614014,1.0,0.0,0.9880952380952381,0.9880952380952381,3
cppcheck-8,4,1,1,1,0,6.189958810806274,1.0,0.0,0.9880952380952381,0.9880952380952381,3
-1,0
cppcheck-9,4,1,1,1,0,5.437362432479858,1.0,0.0,0.9176470588235294,0.9176470588235294,1
cppcheck-9,4,1,1,1,0,6.318411111831665,1.0,0.0,0.9176470588235294,0.9176470588235294,3
cppcheck-9,4,1,1,1,0,8.584287643432617,1.0,0.0,0.9176470588235294,0.9176470588235294,3
cppcheck-11,4,1,1,1,0,8.849721908569336,1.0,0.0,0.9882352941176471,0.9882352941176471,0
cppcheck-11,4,1,1,1,0,11.498955249786377,1.0,0.0,0.0,0,3
cppcheck-11,4,1,1,1,0,8.890389442443848,1.0,0.0,0.0,0,3
cppcheck-25,4,1,1,1,0,4.884392976760864,1.0,0.0,0.9882352941176471,0.9882352941176471,0
cppcheck-25,4,1,1,1,0,6.314842462539673,1.0,0.0,0.0,0,3
cppcheck-25,4,1,1,1,0,6.416824579238892,1.0,0.0,0.0,0,3
exiv2-13,4,1,1,1,0,36.53746199607849,1.0,0.0,0.0,0,0
exiv2-13,4,1,1,1,0,25.657928228378296,1.0,0.0,0.0,0,3
exiv2-13,4,1,1,1,0,31.066543340682983,1.0,0.0,0.0,0,3
-1,0
-1,1
-1,1
-1,0
-1,1
-1,1
openssl-14,4,1,1,0,0,5.115225553512573,1.0,0.0,0.0,0,0
openssl-14,4,1,1,0,0,6.888912916183472,1.0,0.0,0.0,0,2
openssl-14,4,1,1,0,0,7.359074354171753,1.0,0.0,0.0,0,2
openssl-24,4,1,1,0,0,18.434735774993896,1.0,0.0,0.0,0,0
openssl-24,4,1,1,0,0,18.428672075271606,1.0,1.0,0.0,0,2
cpp_peglib-4,4,1,1,1,0,8.31686806678772,-1.0,-1.0,0.0,0,0
cpp_peglib-4,4,1,1,1,0,5.008298873901367,-1.0,-1.0,0.0,0,0
cpp_peglib-4,4,1,1,1,0,4.387518882751465,-1.0,-1.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,4.894681930541992,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,4.685822486877441,-1.0,-1.0,0.0,0,0
cppcheck-8,4,1,1,1,0,5.338308811187744,-1.0,-1.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,5.381548643112183,-1.0,-1.0,0.0,0,0
cpp_peglib-4,4,1,1,1,0,7.3724586963653564,-1.0,-1.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,5.3095173835754395,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,4.840063810348511,-1.0,-1.0,0.0,0,0
cppcheck-8,4,1,1,1,0,4.927774429321289,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,4.718928337097168,-1.0,-1.0,0.0,0,3
cppcheck-9,4,1,1,1,0,5.95924711227417,-1.0,-1.0,0.0,0,0
cppcheck-9,4,1,1,1,0,6.240275144577026,-1.0,-1.0,0.0,0,3
cppcheck-9,4,1,1,1,0,7.741551637649536,-1.0,-1.0,0.0,0,3
cppcheck-11,4,1,1,1,0,6.973616123199463,-1.0,-1.0,0.0,0,0
cppcheck-11,4,1,1,1,0,6.838613033294678,-1.0,-1.0,0.0,0,3
cppcheck-11,4,1,1,1,0,4.46535849571228,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,7.3152101039886475,-1.0,-1.0,0.0,0,0
cppcheck-25,4,1,1,1,0,5.8356897830963135,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,8.028003931045532,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,5.480556011199951,-1.0,-1.0,0.0,0,0
exiv2-13,4,1,1,1,0,5.656247615814209,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,4.979037523269653,-1.0,-1.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,4.61309814453125,-1.0,-1.0,0.0,0,0
cpp_peglib-4,4,1,1,1,0,5.373128414154053,-1.0,-1.0,0.0,0,3
cpp_peglib-4,4,1,1,1,0,4.812087297439575,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,4.443624258041382,-1.0,-1.0,0.0,0,0
cppcheck-8,4,1,1,1,0,4.229445457458496,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,4.961577892303467,-1.0,-1.0,0.0,0,3
cppcheck-9,4,1,1,1,0,4.869633913040161,-1.0,-1.0,0.0,0,0
cppcheck-9,4,1,1,1,0,4.698087215423584,-1.0,-1.0,0.0,0,3
cppcheck-9,4,1,1,1,0,4.324496030807495,-1.0,-1.0,0.0,0,3
cppcheck-11,4,1,1,1,0,4.28915810585022,-1.0,-1.0,0.0,0,0
cppcheck-11,4,1,1,1,0,5.171544313430786,-1.0,-1.0,0.0,0,3
cppcheck-11,4,1,1,1,0,4.816737174987793,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,5.089648246765137,-1.0,-1.0,0.0,0,0
cppcheck-25,4,1,1,1,0,5.554369688034058,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,4.317018508911133,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,5.0630269050598145,-1.0,-1.0,0.0,0,0
exiv2-13,4,1,1,1,0,5.054224491119385,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,4.497398853302002,-1.0,-1.0,0.0,0,3
exiv2-15,4,1,1,1,0,4.818796396255493,-1.0,-1.0,0.0,0,0
exiv2-15,4,1,1,1,0,4.621717214584351,-1.0,-1.0,0.0,0,3
exiv2-15,4,1,1,1,0,4.861769437789917,-1.0,-1.0,0.0,0,3
libtiff-1,4,1,1,1,0,4.266198635101318,-1.0,-1.0,0.24390243902439024,0.24390243902439024,0
libtiff-1,4,1,1,1,0,4.241738319396973,-1.0,-1.0,0.24390243902439024,0.24390243902439024,3
libtiff-1,4,1,1,1,0,5.658230543136597,-1.0,-1.0,0.24390243902439024,0.24390243902439024,3
openssl-14,4,1,1,0,0,4.769675254821777,-1.0,-1.0,0.0,0,0
openssl-14,4,1,1,0,0,4.8438286781311035,-1.0,-1.0,0.0,0,2
openssl-14,4,1,1,0,0,4.416931629180908,-1.0,-1.0,0.0,0,2
openssl-24,4,1,1,0,0,5.748431921005249,-1.0,-1.0,0.0,0,0
openssl-24,4,1,1,0,0,4.711282014846802,-1.0,-1.0,0.0,0,2
openssl-24,4,1,1,0,0,4.695091485977173,-1.0,-1.0,0.0,0,2
yara-1,4,1,1,0,0,4.2007834911346436,-1.0,-1.0,0.0,0,0
yara-1,4,1,1,0,0,4.230917453765869,-1.0,-1.0,0.0,0,2
cppcheck-8,4,1,1,1,0,4.576799154281616,-1.0,-1.0,0.0,0,0
cppcheck-8,4,1,1,1,0,4.5789875984191895,-1.0,-1.0,0.0,0,3
cppcheck-8,4,1,1,1,0,5.2980029582977295,-1.0,-1.0,0.0,0,3
cppcheck-9,4,1,1,1,0,5.716245889663696,-1.0,-1.0,0.0,0,0
cppcheck-11,4,1,1,1,0,8.95941710472107,-1.0,-1.0,0.9764705882352941,0.9764705882352941,0
cppcheck-11,4,1,1,1,0,7.984654903411865,-1.0,-1.0,0.0,0,3
cppcheck-11,4,1,1,1,0,8.369541883468628,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,8.602981805801392,-1.0,-1.0,0.0,0,0
cppcheck-25,4,1,1,1,0,8.060966968536377,-1.0,-1.0,0.0,0,3
cppcheck-25,4,1,1,1,0,9.277662754058838,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,9.083979368209839,-1.0,-1.0,0.0,0,0
exiv2-13,4,1,1,1,0,8.180628776550293,-1.0,-1.0,0.0,0,3
exiv2-13,4,1,1,1,0,8.138246536254883,-1.0,-1.0,0.0,0,3
exiv2-15,4,1,1,1,0,8.129591226577759,-1.0,-1.0,0.0,0,0
exiv2-15,4,1,1,1,0,8.616762161254883,-1.0,-1.0,0.0,0,3
exiv2-15,4,1,1,1,0,7.964568376541138,-1.0,-1.0,0.0,0,3
libtiff-1,4,1,1,1,0,8.804402351379395,-1.0,-1.0,0.24390243902439024,0.24390243902439024,0
libtiff-1,4,1,1,1,0,8.505915880203247,-1.0,-1.0,0.24390243902439024,0.24390243902439024,3
libtiff-1,4,1,1,1,0,8.49450969696045,-1.0,-1.0,0.24390243902439024,0.24390243902439024,3
openssl-14,4,1,1,0,0,8.384609699249268,-1.0,-1.0,0.0,0,0
openssl-14,4,1,1,0,0,8.045397758483887,-1.0,-1.0,0.0,0,2
openssl-14,4,1,1,0,0,8.453593015670776,-1.0,-1.0,0.0,0,2
openssl-24,4,1,1,0,0,8.923093318939209,-1.0,-1.0,0.0,0,0
